city,district,front,rooms,living_rooms,bath_rooms,street_width,level,age,kitchen,garage,elevator,area,dimension_1,dimension_2,price
الرياض,حي الحزم,شرقية,5,1,3,5,1,0,1,0,1,180,13,13,570000
جدة,حي الريان,شمالية,4,1,3,41,2,0,1,1,1,133,11,11,380000
صفوى,حي ابو معن,شرقية,5,1,3,30,2,0,1,0,1,188,13,13,530000
الجبيل,حي مخطط الدخل المحدود,جنوبية,6,1,4,40,1,0,1,0,0,250,15,15,680000
جدة,حي الواحة,شمالية,4,1,3,30,3,0,1,1,1,149,12,12,480000
الرياض,حي اشبيلية,شمالية,4,2,3,36,1,12,1,0,0,146,12,12,630000
الرياض,حي النسيم الشرقي,غربية,3,1,2,29,1,7,1,0,0,110,10,10,420000
الدمام,حي الشعلة,شرقية,5,1,3,15,2,0,1,1,1,180,13,13,580000
الرياض,حي طويق,غربية,4,1,3,30,1,0,1,0,1,150,12,12,480000
جدة,حي الريان,جنوبية,5,1,4,20,2,0,1,1,1,210,14,14,720000
الخبر,حي الحمرا,جنوبية,4,1,3,17,2,0,1,1,1,185,13,13,660000
جدة,حي الربوة,شمالية,5,1,4,20,5,0,1,1,1,306,17,17,750000
الدمام,حي الشعلة,شرقية,4,1,3,23,2,0,1,0,1,173,13,13,580000
جدة,حي الفيحاء,شمالية,5,1,3,16,2,0,0,0,0,170,13,13,620000
جدة,حي المنار,شمالية شرقية,5,1,3,28,3,0,1,1,1,156,12,12,575000
جدة,حي الواحة,شرقية,5,1,4,32,4,0,1,1,1,186,13,13,590000
الرياض,حي الشفا,شرقية,6,1,4,0,2,0,0,0,0,350,18,18,600000
الرياض,حي المونسية,جنوبية,3,1,3,31,1,0,1,0,0,110,10,10,760000
خميس مشيط,حي مخطط الموسى,شمالية,7,1,5,40,1,0,1,1,1,300,17,17,670000
جدة,حي طيبة,شمالية غربية,5,1,3,30,3,0,1,1,1,180,13,13,520000
الرياض,حي عكاظ,شمالية شرقية,5,5,5,40,1,0,1,1,1,210,14,14,700000
الدمام,حي بدر,شرقية,1,1,5,20,2,0,1,0,0,320,17,17,760000
بريدة,حي المنتزه,غربية,3,1,4,15,1,0,1,1,0,400,20,20,499000
الدمام,حي الشعلة,شمالية,4,1,3,18,2,0,1,0,1,173,13,13,640000
جدة,حي مريخ,شرقية,5,1,3,25,2,0,0,1,1,156,12,12,500000
جدة,حي الصفا,شمالية,4,1,3,18,2,0,0,0,0,130,11,11,480000
جدة,حي الواحة,شرقية,4,1,3,25,4,0,1,1,1,136,11,11,399000
بريدة,حي مشعل,شرقية,4,1,4,20,1,0,1,1,0,200,14,14,580000
الدمام,حي النور,شمالية,4,1,3,40,1,0,1,1,1,185,13,13,570000
جدة,حي الفيحاء,غربية,5,1,3,25,3,0,1,1,1,170,13,13,650000
مكة المكرمة,حي الملك فهد,غربية,5,1,3,25,3,0,1,0,1,208,14,14,650000
جدة,حي الواحة,شرقية,4,1,3,41,5,0,1,1,1,154,12,12,480000
جدة,حي الربوة,غربية,5,1,4,29,2,0,1,1,1,166,12,12,620000
جدة,حي الفيحاء,شمالية,5,1,3,21,4,0,0,0,0,170,13,13,620000
المدينة المنورة,حي الروابي,شمالية,5,1,3,5,1,9,1,0,0,218,14,14,500000
الدمام,حي النور,غربية,5,2,3,31,1,0,1,0,1,180,13,13,570000
جدة,حي ابرق الرغامة,شمالية,5,1,4,21,2,0,0,0,0,205,14,14,770000
جدة,حي الواحة,جنوبية شرقية,5,1,4,25,2,0,1,1,1,165,12,12,670000
مكة المكرمة,حي الملك فهد,شمالية,5,1,3,15,2,0,1,1,1,198,14,14,720000
مكة المكرمة,حي الملك فهد,شرقية,4,1,3,10,2,3,1,1,1,133,11,11,510000
جدة,حي الواحة,شمالية غربية,4,1,3,40,4,0,1,1,1,133,11,11,460000
الدمام,حي النور,جنوبية شرقية,5,1,3,21,1,0,1,0,0,180,13,13,480000
جدة,حي الواحة,غربية,4,1,3,20,2,0,1,1,1,175,13,13,570000
الدمام,حي الشعلة,شرقية,5,1,3,20,2,0,0,0,0,210,14,14,640000
الدمام,حي النور,جنوبية,2,1,2,18,1,5,1,0,1,150,12,12,400000
جدة,حي مريخ,شمالية شرقية,4,1,2,15,4,0,1,1,1,134,11,11,620000
جدة,حي الواحة,شمالية,4,1,3,34,5,0,1,1,1,154,12,12,480000
جدة,حي الواحة,شرقية,4,1,3,20,3,0,1,1,1,130,11,11,420000
جدة,حي مدائن الفهد,جنوبية,4,1,3,5,1,0,1,1,0,200,14,14,680000
جدة,حي الواحة,شمالية شرقية,4,1,3,13,5,0,1,1,1,136,11,11,600000
جدة,حي الفيحاء,شمالية شرقية,5,1,3,16,1,0,1,1,1,185,13,13,780000
جدة,حي الواحة,شمالية,5,1,4,5,2,0,1,1,1,170,13,13,680000
جدة,حي المنار,شرقية,4,1,3,23,3,0,1,1,1,134,11,11,485000
جدة,حي الواحة,شمالية,4,1,3,23,4,0,1,1,1,142,11,11,470000
جدة,حي الواحة,شمالية,3,1,3,25,3,0,1,0,0,110,10,10,360000
جدة,حي الواحة,غربية,4,1,3,26,2,0,1,1,1,151,12,12,470000
الخبر,حي الحمرا,جنوبية,4,1,3,17,2,0,1,1,1,185,13,13,660000
الرياض,حي ظهرة لبن,شرقية,3,1,3,15,1,0,1,0,0,186,13,13,560000
جدة,حي الواحة,شرقية,4,1,3,22,3,0,1,1,1,150,12,12,470000
الدمام,حي النور,شمالية شرقية,5,1,4,33,3,0,1,0,1,207,14,14,570000
الدمام,حي الشعلة,شمالية,4,1,3,20,1,0,1,1,1,280,16,16,700000
الدمام,حي النور,شمالية شرقية,5,1,4,41,3,0,1,0,1,207,14,14,570000
جدة,حي المنار,شمالية شرقية,4,2,3,21,2,0,1,1,1,133,11,11,450000
جدة,حي الريان,شمالية,6,1,4,15,3,0,0,0,0,210,14,14,770000
جدة,حي الواحة,شرقية,4,1,3,25,4,0,1,1,1,148,12,12,570000
جدة,حي الريان,شمالية,7,1,5,5,2,0,1,1,1,250,15,15,770000
الرياض,حي طويق,غربية,5,2,5,30,1,0,1,0,1,185,13,13,620000
الرياض,حي بدر,شرقية,3,1,3,30,2,0,1,0,0,111,10,10,500000
جدة,حي الواحة,شرقية,5,1,3,40,3,0,1,1,1,146,12,12,470000
الدمام,حي الشعلة,شرقية,4,1,4,16,1,0,1,0,1,270,16,16,740000
الدمام,حي النور,شرقية,5,1,3,20,2,0,0,0,0,180,13,13,580000
جدة,حي المروة,جنوبية غربية,4,1,3,20,2,0,1,1,1,150,12,12,650000
جدة,حي مريخ,شرقية,5,1,4,25,5,0,0,1,1,250,15,15,680000
جدة,حي الواحة,جنوبية شرقية,4,1,3,15,2,0,1,1,1,140,11,11,560000
جدة,حي الفيحاء,جنوبية غربية,5,1,3,16,3,0,1,1,1,175,13,13,690000
الدمام,حي الشعلة,جنوبية,4,1,3,26,2,0,1,0,1,187,13,13,680000
جدة,حي الواحة,جنوبية,4,1,3,20,2,0,1,1,1,124,11,11,530000
جدة,حي مريخ,جنوبية شرقية,4,1,3,24,3,0,1,1,1,260,16,16,600000
جدة,حي الواحة,جنوبية شرقية,5,1,3,20,2,0,1,1,1,173,13,13,700000
الرياض,حي بدر,غربية,5,1,3,30,1,0,1,0,1,197,14,14,560000
الدمام,حي النور,شمالية شرقية,4,1,3,30,2,0,1,1,1,170,13,13,460000
الرياض,حي طويق,شرقية,5,1,3,30,2,0,1,0,1,162,12,12,630000
جدة,حي المنار,شمالية شرقية,4,2,3,21,2,0,1,1,1,133,11,11,450000
الرياض,حي ظهرة لبن,شمالية,5,1,3,30,2,6,1,0,0,132,11,11,500000
خميس مشيط,حي مخطط الموسى,شرقية,5,1,4,25,1,0,1,1,0,250,15,15,700000
الرياض,حي عكاظ,شمالية,4,2,5,30,1,0,1,0,1,193,13,13,650000
جدة,حي الريان,شمالية,5,1,4,25,2,0,1,1,1,210,14,14,550000
جدة,حي الصوارى,غربية,4,1,3,25,2,0,0,1,1,130,11,11,650000
الخبر,حي الحمرا,شمالية,5,1,4,30,2,0,0,0,0,200,14,14,670000
الدمام,حي المنار,جنوبية,4,1,3,18,2,0,1,0,1,191,13,13,630000
الدمام,حي ضاحية الملك فهد,جنوبية,5,1,5,32,1,0,0,1,0,163,12,12,620000
الرياض,حي ظهرة لبن,جنوبية,2,1,2,30,2,0,1,0,0,133,11,11,570000
الدمام,حي النور,شمالية شرقية,5,1,4,19,3,0,1,0,1,225,15,15,610000
جدة,حي الواحة,شرقية,5,1,3,24,2,0,1,1,1,166,12,12,520000
جدة,حي الصفا,شمالية شرقية,4,1,3,15,2,0,1,1,1,130,11,11,370000
الدمام,حي الشعلة,شمالية,4,1,3,15,2,0,1,1,1,175,13,13,640000
الرياض,حي القادسية,شرقية,3,1,3,30,1,0,0,0,0,135,11,11,500000
جدة,حي الواحة,شرقية,5,1,3,20,5,0,1,1,1,195,13,13,600000
جدة,حي المروة,غربية,5,1,4,19,2,0,1,1,1,190,13,13,780000
الدمام,حي الشعلة,شمالية,5,1,3,20,1,0,1,1,0,172,13,13,660000
جدة,حي الواحة,شمالية شرقية,4,1,3,32,2,0,1,1,1,142,11,11,470000
الدمام,حي الفردوس,شرقية,3,1,3,15,2,0,1,0,1,190,13,13,750000
الرياض,حي طويق,شمالية,3,1,3,30,2,2,1,0,0,122,11,11,440000
جدة,حي الصفا,شرقية,5,1,4,16,3,0,1,1,1,155,12,12,700000
الرياض,حي ظهرة لبن,شمالية,5,1,5,30,2,0,1,0,1,102,10,10,480000
المدينة المنورة,حي الرانوناء,شرقية,5,1,3,37,1,0,1,0,0,231,15,15,700000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,1,1,1,230,15,15,670000
جدة,حي الرحاب,شمالية,4,1,3,10,2,0,0,0,0,124,11,11,470000
جدة,حي الواحة,شمالية,4,1,3,25,3,0,1,0,0,142,11,11,470000
جدة,حي الريان,شمالية,6,1,4,15,2,0,0,0,0,200,14,14,640000
الدمام,حي الشعلة,شرقية,5,1,3,19,3,0,1,0,1,173,13,13,580000
الدمام,حي الشعلة,غربية,4,1,3,20,1,0,1,1,1,238,15,15,700000
الدمام,حي الجامعيين,غربية,5,2,5,20,2,9,1,0,0,300,17,17,750000
الدمام,حي الشعلة,شرقية,6,1,3,15,2,0,1,0,1,221,14,14,690000
الدمام,حي النور,شمالية شرقية,4,1,3,21,3,0,1,1,1,132,11,11,420000
جدة,حي طيبة,جنوبية غربية,5,1,4,35,5,0,1,1,1,280,16,16,650000
ابها,حي القريقر,شرقية,5,1,4,15,2,0,1,0,0,330,18,18,600000
جدة,حي الربوة,غربية,5,1,4,23,2,0,1,1,1,167,12,12,650000
جدة,حي المنار,غربية,5,1,4,26,5,0,1,1,1,230,15,15,699000
جدة,حي الريان,شمالية,6,1,4,20,2,0,1,1,1,235,15,15,750000
جدة,حي الواحة,جنوبية,4,1,4,16,5,0,1,1,1,230,15,15,720000
مكة المكرمة,حي بطحاء قريش,غربية,5,1,3,10,2,0,1,1,1,147,12,12,630000
جدة,حي الفيصلية,غربية,4,1,3,17,3,0,1,1,1,162,12,12,550000
جدة,حي الربوة,شرقية,5,1,5,25,3,0,1,1,1,166,12,12,620000
الرياض,حي طويق,غربية,4,1,4,30,1,0,1,0,1,200,14,14,590000
جدة,حي الواحة,شمالية شرقية,3,1,2,20,4,0,1,1,1,130,11,11,430000
جدة,حي الصوارى,شمالية غربية,5,1,4,14,3,0,1,1,1,176,13,13,700000
الدمام,حي بدر,شرقية,4,1,4,19,2,0,1,1,0,300,17,17,770000
جدة,حي السلامة,جنوبية شرقية,4,1,3,23,2,0,1,1,1,140,11,11,575000
جدة,حي الواحة,شمالية شرقية,4,1,3,27,2,0,1,1,1,130,11,11,540000
الدمام,حي الفيحاء,شمالية,5,1,3,20,1,0,1,0,0,180,13,13,550000
الرياض,حي طويق,جنوبية,4,1,4,5,1,0,1,0,0,154,12,12,530000
الدمام,حي الشعلة,شمالية,5,1,3,15,2,0,0,0,0,186,13,13,565000
جدة,حي الرحاب,شمالية,4,1,3,15,2,0,0,0,0,125,11,11,470000
الرياض,حي اليرموك,جنوبية,4,1,3,30,3,0,1,1,1,140,11,11,750000
جدة,حي طيبة,شمالية,5,1,3,26,2,0,1,1,1,160,12,12,470000
جدة,حي الريان,شمالية,5,1,5,32,2,0,0,1,1,220,14,14,770000
جدة,حي المنار,شمالية شرقية,5,1,3,26,5,0,1,1,1,224,14,14,730000
جدة,حي الواحة,شرقية,4,1,3,17,3,0,1,1,1,127,11,11,595000
الرياض,حي ظهرة لبن,غربية,5,1,3,30,2,11,1,0,0,136,11,11,600000
جدة,حي مريخ,شمالية,5,1,4,13,3,0,1,0,0,230,15,15,720000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,1,1,1,230,15,15,670000
جدة,حي الصفا,جنوبية شرقية,5,1,3,20,3,0,1,1,1,170,13,13,540000
الدمام,حي الشعلة,جنوبية,5,1,3,20,1,0,1,0,0,190,13,13,580000
الدمام,حي النور,شرقية,5,1,3,20,2,0,0,0,0,180,13,13,580000
جدة,حي الواحة,شمالية,4,1,3,25,5,0,1,0,0,135,11,11,409000
الدمام,حي الشعلة,غربية,4,1,3,20,1,0,1,1,1,238,15,15,700000
جدة,حي مريخ,شرقية,4,1,2,25,4,0,0,1,1,120,10,10,460000
جدة,حي الواحة,شمالية شرقية,5,1,3,20,3,0,1,1,1,160,12,12,480000
الدمام,حي النور,جنوبية شرقية,5,1,3,21,2,0,1,0,1,180,13,13,480000
جدة,حي الواحة,شمالية غربية,4,1,4,30,3,0,1,1,1,138,11,11,450000
جدة,حي الواحة,شمالية غربية,4,1,4,30,7,0,1,1,1,141,11,11,450000
الرياض,حي ظهرة نمار,شرقية,3,1,3,20,1,0,1,0,0,173,13,13,630000
الرياض,حي طويق,غربية,5,1,3,20,2,2,1,0,0,152,12,12,500000
الدمام,حي الشعلة,شرقية,5,1,3,20,1,0,0,1,1,180,13,13,580000
محايل,حي الضرس,شرقية,5,2,3,30,1,0,1,0,0,220,14,14,550000
جدة,حي الصفا,شمالية شرقية,5,1,3,20,3,0,1,1,1,165,12,12,540000
الدمام,حي النور,شرقية,4,2,2,54,2,0,1,0,1,200,14,14,550000
الدمام,حي الشعلة,شرقية,5,1,3,20,2,0,0,0,1,200,14,14,630000
جدة,حي المنار,شمالية,3,1,2,17,3,0,0,0,0,110,10,10,450000
الرياض,حي ظهرة لبن,غربية,3,1,3,31,2,3,1,0,0,140,11,11,450000
جدة,حي الصوارى,شمالية,5,1,4,5,2,0,1,1,1,201,14,14,720000
جازان,حي الشاطئ,شمالية,5,1,3,15,2,0,1,1,1,200,14,14,500000
جدة,حي المنار,شرقية,3,1,3,21,1,0,1,1,1,124,11,11,470000
الدمام,حي النور,غربية,5,1,3,40,3,0,1,0,1,180,13,13,530000
الدمام,حي الشعلة,جنوبية,4,1,3,27,2,0,1,0,1,189,13,13,680000
الدمام,حي الشعلة,شرقية,5,1,3,10,1,1,1,0,0,190,13,13,600000
الدمام,حي الشعلة,شرقية,4,1,3,16,3,0,1,0,1,188,13,13,650000
الدمام,حي الشعلة,شمالية,4,1,3,20,1,10,1,1,0,290,17,17,700000
جدة,حي الواحة,جنوبية شرقية,5,1,3,20,2,0,1,1,1,173,13,13,700000
جدة,حي ابرق الرغامة,شرقية,5,1,3,20,3,0,1,1,1,156,12,12,450000
الدمام,حي الشعلة,جنوبية,5,1,3,20,2,0,1,0,1,185,13,13,580000
الدمام,حي الشعلة,شمالية,4,2,2,54,2,0,1,0,1,230,15,15,690000
جدة,حي الريان,شمالية,5,1,3,18,4,0,0,0,0,180,13,13,680000
جدة,حي طيبة,شمالية,5,1,3,25,5,0,1,1,1,254,15,15,720000
جدة,حي الواحة,شمالية غربية,4,1,3,20,3,0,1,1,1,138,11,11,430000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,1,1,1,130,11,11,445000
الدمام,حي النور,شمالية شرقية,5,1,3,30,1,0,0,0,1,175,13,13,480000
جدة,حي الريان,غربية,5,1,4,25,2,0,1,1,1,220,14,14,750000
جدة,حي السلامة,شمالية,4,1,3,14,4,0,1,1,1,145,12,12,530000
الخبر,حي التحلية,غربية,4,1,3,17,1,0,1,1,0,170,13,13,680000
جدة,حي الواحة,شمالية,4,1,3,25,1,0,1,1,1,156,12,12,450000
جدة,حي مريخ,شرقية,5,1,4,21,3,0,0,1,1,242,15,15,720000
الدمام,حي النور,شمالية,4,3,3,69,2,0,1,1,1,230,15,15,690000
جدة,حي الفيصلية,جنوبية,4,1,3,23,4,0,1,1,1,162,12,12,570000
المدينة المنورة,حي الخالدية,شمالية شرقية,5,1,3,20,2,0,1,1,1,180,13,13,760000
الدمام,حي الشعلة,شرقية,4,1,3,23,3,0,1,0,1,175,13,13,600000
مكة المكرمة,حي الملك فهد,غربية,4,1,3,10,1,0,1,0,1,177,13,13,630000
جدة,حي الربوة,شمالية شرقية,5,1,4,5,2,0,0,1,1,202,14,14,780000
الرياض,حي اليرموك,جنوبية,3,2,2,50,3,0,0,0,1,159,12,12,780000
جازان,حي السويس,شرقية,1,2,4,20,1,0,1,0,0,200,14,14,550000
الخبر,حي الحمرا,شرقية,5,1,4,30,2,0,1,0,1,192,13,13,770000
جدة,حي الصوارى,غربية,3,2,4,35,2,0,1,1,1,130,11,11,700000
الدمام,حي الشعلة,جنوبية,5,1,3,20,2,0,0,0,1,185,13,13,580000
جدة,حي المروة,جنوبية غربية,4,1,2,18,2,7,0,0,0,114,10,10,400000
جدة,حي الواحة,غربية,5,1,3,40,3,0,1,1,1,171,13,13,530000
الدمام,حي الشعلة,شمالية,3,1,2,20,1,0,1,0,1,171,13,13,615000
الرياض,حي الشفا,شرقية,6,1,5,0,1,0,0,1,0,350,18,18,680000
الرياض,حي طويق,شرقية,4,2,3,25,1,0,1,1,1,130,11,11,490000
الدمام,حي الشعلة,شرقية,5,1,2,15,2,0,0,1,1,230,15,15,670000
جدة,حي طيبة,شمالية,4,1,3,26,3,0,1,1,1,146,12,12,430000
جدة,حي الواحة,شمالية شرقية,4,1,3,28,6,0,1,1,1,148,12,12,470000
جدة,حي الفيحاء,شمالية,5,1,3,15,3,0,0,0,0,170,13,13,620000
جدة,حي مدينة الملك عبدالعزيز الطبية,غربية,5,1,4,5,1,0,1,1,1,204,14,14,600000
جدة,حي الواحة,شمالية شرقية,6,1,4,25,5,0,1,1,1,183,13,13,600000
جدة,حي المروة,غربية,5,1,4,16,1,0,1,1,1,190,13,13,770000
الدمام,حي النور,جنوبية,3,1,3,29,2,0,1,0,1,185,13,13,580000
الدمام,حي النور,جنوبية شرقية,4,1,3,18,2,5,1,0,1,150,12,12,380000
جازان,حي المطار,شمالية شرقية,5,1,3,5,2,0,1,0,1,200,14,14,550000
الرياض,حي ظهرة لبن,شمالية,3,1,3,30,2,0,1,0,1,128,11,11,550000
جدة,حي المنار,شمالية,4,1,3,20,4,0,1,1,1,122,11,11,469000
الرياض,حي طويق,غربية,3,1,4,30,1,0,1,0,1,177,13,13,560000
الدمام,حي الشعلة,جنوبية,3,2,3,40,1,0,1,1,1,200,14,14,540000
الدمام,حي ضاحية الملك فهد,جنوبية,5,1,5,32,1,0,0,1,0,163,12,12,620000
جدة,حي الفيصلية,غربية,5,1,3,25,2,0,1,1,1,171,13,13,620000
جدة,حي الواحة,شمالية,4,1,3,5,3,0,1,1,1,136,11,11,610000
جدة,حي الواحة,شرقية,4,1,3,41,2,0,1,1,1,136,11,11,430000
جدة,حي مريخ,شرقية,5,1,4,21,3,0,0,1,1,242,15,15,720000
الدمام,حي الشعلة,جنوبية,5,1,3,20,2,0,0,0,0,190,13,13,610000
الرياض,حي قرطبة,غربية,4,1,3,40,2,5,1,0,1,130,11,11,750000
جدة,حي الكوثر,شرقية,5,1,4,18,2,0,1,1,1,230,15,15,770000
خميس مشيط,حي مخطط الموسى,شرقية,5,1,2,17,2,7,1,0,0,300,17,17,480000
الدمام,حي الشعلة,شرقية,5,1,3,15,1,0,1,0,0,185,13,13,560000
الدمام,حي الشعلة,جنوبية,5,1,1,15,2,0,1,0,1,225,15,15,670000
الدمام,حي الشعلة,شرقية,4,1,3,18,2,0,1,0,1,173,13,13,585000
جدة,حي الصفا,شمالية,4,1,3,25,2,0,1,1,1,130,11,11,480000
جدة,حي الريان,جنوبية,5,1,4,25,2,0,1,1,1,230,15,15,720000
جدة,حي الواحة,غربية,4,1,3,20,4,0,1,1,1,135,11,11,500000
جدة,حي الريان,جنوبية,5,1,4,16,2,0,1,1,1,191,13,13,690000
جدة,حي المنار,شرقية,5,1,4,5,2,0,1,1,1,165,12,12,660000
جدة,حي الرياض,شمالية شرقية,4,1,3,31,5,0,1,1,1,278,16,16,695000
جدة,حي طيبة,شمالية,4,1,3,100,3,0,1,1,1,135,11,11,375000
الدمام,حي الشعلة,شرقية,5,1,3,20,2,0,0,0,0,190,13,13,640000
جازان,حي الشاطئ,شمالية,5,1,3,20,2,0,1,1,1,200,14,14,530000
جدة,حي الريان,جنوبية,5,1,4,20,2,0,1,1,1,210,14,14,720000
الدمام,حي الشعلة,شمالية,5,1,3,20,2,0,0,0,0,200,14,14,670000
جازان,حي الشاطئ,شرقية,1,2,3,25,1,0,1,0,0,200,14,14,520000
جدة,حي الريان,شمالية,6,1,4,50,2,1,0,1,1,200,14,14,740000
الدمام,حي بدر,شرقية,1,1,5,20,2,0,1,0,0,320,17,17,760000
جدة,حي مريخ,شرقية,5,1,3,25,2,0,0,1,1,156,12,12,500000
جدة,حي مشرفة,جنوبية,5,1,4,18,3,0,1,1,1,180,13,13,740000
الدمام,حي الشعلة,شرقية,5,1,3,20,2,0,0,0,0,190,13,13,640000
الدمام,حي المنار,جنوبية,4,3,2,20,1,0,1,1,0,253,15,15,740000
جدة,حي مريخ,شرقية,5,1,4,25,2,0,0,1,1,195,13,13,650000
الدمام,حي النور,شمالية شرقية,5,1,4,14,3,0,1,1,1,160,12,12,480000
مكة المكرمة,حي الشوقية,شرقية,5,1,3,10,5,8,1,1,1,111,10,10,500000
جدة,حي مريخ,جنوبية شرقية,5,1,4,15,3,0,1,1,1,218,14,14,630000
الرياض,حي ظهرة لبن,شرقية,4,1,3,30,2,1,1,0,0,119,10,10,490000
جازان,حي الشاطئ,شمالية,5,1,3,15,3,0,1,0,1,200,14,14,490000
جدة,حي الواحة,شرقية,5,1,3,20,3,0,1,1,1,158,12,12,530000
جدة,حي الفيحاء,شمالية,5,1,3,15,2,0,1,1,1,165,12,12,700000
جدة,حي طيبة,شمالية,5,1,3,26,2,0,1,1,1,160,12,12,470000
جدة,حي النزهة,شمالية,4,1,3,20,3,0,1,1,1,140,11,11,570000
جدة,حي الفيحاء,جنوبية شرقية,5,1,3,16,3,0,1,1,1,175,13,13,690000
ابها,حي القريقر,جنوبية,5,1,4,18,1,0,1,0,0,200,14,14,600000
جدة,حي المنار,جنوبية غربية,4,1,3,30,3,0,1,1,1,136,11,11,465000
الرياض,حي طويق,جنوبية,4,1,4,5,1,0,1,0,0,154,12,12,530000
جدة,حي الواحة,شرقية,4,1,3,21,5,0,1,1,1,150,12,12,470000
الدمام,حي بدر,شرقية,1,1,4,20,1,0,1,0,0,300,17,17,750000
جدة,حي الواحة,جنوبية,4,1,3,20,2,0,1,1,1,142,11,11,470000
الرياض,حي ظهرة نمار,شرقية,3,1,3,20,1,0,1,0,0,173,13,13,630000
الرياض,حي بدر,غربية,1,2,2,30,2,10,1,0,0,148,12,12,420000
جدة,حي الواحة,شمالية,4,1,3,25,4,0,1,1,1,130,11,11,445000
الدمام,حي الشعلة,شرقية,5,1,4,24,3,0,1,0,1,360,18,18,780000
جدة,حي الصوارى,غربية,5,1,4,18,3,0,0,1,1,165,12,12,740000
الجبيل,حي مخطط الدخل المحدود,جنوبية,6,1,4,40,1,0,1,0,0,250,15,15,680000
جازان,حي الشاطئ,جنوبية,6,1,3,20,1,0,1,0,1,205,14,14,550000
الرياض,حي طويق,جنوبية,4,2,4,25,3,0,1,0,1,170,13,13,620000
الدمام,حي الشعلة,جنوبية,5,1,3,15,2,0,0,0,0,186,13,13,560000
جدة,حي الريان,شمالية غربية,5,1,3,31,2,1,1,1,1,214,14,14,790000
جدة,حي الواحة,شرقية,4,1,3,25,3,0,1,1,1,135,11,11,429000
جدة,حي الريان,جنوبية شرقية,4,1,3,25,3,0,1,1,1,125,11,11,410000
الرياض,حي بدر,جنوبية,4,2,3,30,1,0,1,0,1,202,14,14,600000
جدة,حي المنار,شمالية,4,1,3,25,3,0,1,1,1,125,11,11,445000
الدمام,حي المنار,جنوبية,4,3,2,20,1,0,1,1,0,253,15,15,740000
جدة,حي طيبة,جنوبية,4,1,3,30,3,0,1,1,1,135,11,11,370000
جدة,حي الربوة,شمالية,5,1,3,5,2,0,0,1,1,174,13,13,680000
جدة,حي الواحة,شرقية,4,1,3,26,3,0,1,0,0,121,11,11,435000
جدة,حي طيبة,شمالية,4,1,3,43,2,0,1,1,1,149,12,12,399000
الظهران,حي هجر,شرقية,5,1,3,30,2,0,1,1,1,180,13,13,630000
جدة,حي الواحة,غربية,4,1,3,25,2,0,1,1,1,140,11,11,550000
الدمام,حي الشعلة,شمالية شرقية,5,1,3,20,2,0,1,1,1,205,14,14,650000
جدة,حي الواحة,جنوبية,4,1,3,20,2,0,1,1,1,129,11,11,440000
جدة,حي الريان,شمالية,5,1,3,17,4,0,0,0,0,200,14,14,570000
الظهران,حي هجر,شرقية,3,1,4,20,3,0,1,1,1,200,14,14,600000
جدة,حي الواحة,شرقية,5,1,4,5,1,0,1,0,0,202,14,14,730000
الدمام,حي النور,شمالية,3,1,2,20,1,0,1,0,1,175,13,13,550000
الرياض,حي عكاظ,غربية,7,2,5,30,1,0,1,0,0,260,16,16,760000
جدة,حي الواحة,شرقية,4,1,3,25,3,0,1,1,1,136,11,11,399000
جدة,حي الريان,جنوبية,5,1,4,16,2,0,1,1,1,191,13,13,685000
جدة,حي الواحة,شرقية,4,1,3,26,2,0,1,1,1,125,11,11,460000
الدمام,حي النور,شرقية,5,1,3,34,3,0,1,0,1,175,13,13,530000
جدة,حي الصفا,شرقية,5,1,4,16,1,0,1,0,1,188,13,13,750000
الدمام,حي الشعلة,شمالية,4,1,3,15,1,0,1,0,1,163,12,12,580000
جدة,حي الربوة,شمالية,5,1,4,69,2,0,1,1,1,167,12,12,680000
الدمام,حي ضاحية الملك فهد,شرقية,3,1,3,25,2,1,1,0,1,180,13,13,500000
جدة,حي الواحة,شرقية,4,1,3,23,3,0,1,1,1,141,11,11,475000
جدة,حي ام حبلين,شمالية,4,1,3,31,3,0,1,1,1,145,12,12,390000
جدة,حي طيبة,شمالية,4,1,3,29,3,0,1,1,1,138,11,11,420000
الدمام,حي الشعلة,شرقية,5,1,4,24,3,0,1,1,1,218,14,14,700000
الدمام,حي النور,شمالية,3,1,3,24,1,2,1,0,0,198,14,14,500000
الدمام,حي النور,شمالية,5,1,3,31,2,0,1,1,1,170,13,13,420000
جدة,حي الريان,شمالية,5,1,4,20,3,0,1,1,1,220,14,14,750000
الرياض,حي طويق,غربية,5,2,4,30,1,0,1,0,1,247,15,15,675000
ابها,حي الوصايف,شمالية,5,1,4,15,1,0,1,0,0,240,15,15,740000
الدمام,حي النور,شمالية,5,1,3,31,2,0,1,0,1,190,13,13,510000
الرياض,حي طويق,جنوبية,3,1,3,20,2,0,1,0,1,180,13,13,540000
الدمام,حي النور,جنوبية شرقية,5,1,3,40,2,0,1,1,1,180,13,13,450000
الدمام,حي الشعلة,شرقية,4,1,3,13,3,0,1,0,1,180,13,13,575000
جدة,حي ام السلم,غربية,5,1,4,14,2,0,1,1,1,180,13,13,650000
الدمام,حي الشعلة,شمالية,5,1,3,20,1,0,1,1,1,190,13,13,580000
